5,Jim receives pictures.,,,,,,
5,Does Jim receive envelopes?,,,,,,"No, pictures"
5,Will Jim download pictures?,,,,,,yes
5,Does Jim receive pictures?,,,,,,yes
5,Will Jim receive new emails?,,,,,,"No, pictures"
5,Will Logan receive new emails?,,,,,,I don't know
5,Is Logan's inbox full?,,,,,,I don't know
5,Logan's inbox is full.,,,,,,
5,Is Logan's outbox full?,,,,,,I don't know
5,Is Logan's inbox full?,,,,,,yes
5,Will Logan receive new emails?,,,,,,no
5,Is Marcus early?,,,,,,I don't know
5,Does Marcus clean the blackboards?,,,,,,I don't know
5,Marcus is early.,,,,,,
5,Is Marcus late?,,,,,,I don't know
5,Is Marcus early?,,,,,,yes
5,Does Marcus clean the blackboards?,,,,,,yes
5,Does Simon propose at the wedding?,,,,,,I don't know
5,Does Marie take pictures?,,,,,,I don't know
5,Simon proposes at the wedding.,,,,,,
5,Does Simon propose at the wedding?,,,,,,Yes
5,Does Marie take pictures?,,,,,,Yes
5,Do you close the window?,,,,,,I don't know
5,do you close the window?,,,,,,I don't know
5,You close the window.,,,,,,
5,Do you close the window?,,,,,,yes
5,Is the window closed?,,,,,,yes
5,When is Wednesday?,,,,,,10/26/2016
5,When is tomorrow?,,,,,,10/22/2016
5,When is today?,,,,,,10/21/2016
5,When is this week?,,,,,,from 10/16/2016 to 10/22/2016
5,When is next week?,,,,,,from 10/23/2016 to 10/29/2016
5,When was last week?,,,,,,from 10/9/2016 to 10/15/2016
5,When was last month?,,,,,,from 9/1/2016 to 9/30/2016
5,When is this weekend?,,,,,,from 10/22/2016 to 10/23/2016
5,When is this Wednesday?,,,,,,10/26/2016
5,When is next Wednesday?,,,,,,10/26/2016
5,When is next weekend?,,,,,,from 10/29/2016 to 10/30/2016
5,When is next month?,,,,,,from 11/1/2016 to 11/30/2016
5,When is this year?,,,,,,from 1/1/2016 to 12/31/2016
5,When is all week?,,,,,,from 10/16/2016 to 10/22/2016
5,When is all year?,,,,,,from 1/1/2016 to 12/31/2016
5,When was yesterday?,,,,,,10/20/2016
5,When was Wednesday?,,,,,,10/19/2016
5,When was last Tuesday?,,,,,,10/18/2016
5,When was last weekend?,,,,,,from 10/15/2016 to 10/16/2016
5,When was last week?,,,,,,from 10/9/2016 to 10/15/2016
5,When was last month?,,,,,,from 9/1/2016 to 9/30/2016
5,When was last year?,,,,,,from 1/1/2015 to 12/31/2015
5,When is the upcoming weekend?,,,,,,from 10/22/2016 to 10/23/2016
5,When is this upcoming week?,,,,,,from 10/23/2016 to 10/29/2016
5,When is this coming weekend?,,,,,,from 10/22/2016 to 10/23/2016
5,When is the upcoming Thursday?,,,,,,10/27/2016
5,When is the next month?,,,,,,from 11/1/2016 to 11/30/2016
5,When is the next coming Friday?,,,,,,10/28/2016
5,When was the last month?,,,,,,from 9/1/2016 to 9/30/2016
5,When is the next coming month?,,,,,,from 11/1/2016 to 11/30/2016
5,When was this last week?,,,,,,from 10/9/2016 to 10/15/2016
5,When was the most recent Wednesday?,,,,,,10/19/2016
5,When was this past weekend?,,,,,,from 10/15/2016 to 10/16/2016
5,When is Tuesday morning?,,,,,,On 10/25/2016 from 6 AM to noon
5,When is next Tuesday morning?,,,,,,On 10/25/2016 from 6 AM to noon
5,When is Panz's birthday?,,,,,,on 11/20/2016
5,When is two days after her birthday?,,,,,,11/22/2016
5,What date is a month before her birthday?,,,,,,10/20/2016
5,When is 2 days after 2 days after her birthday?,,,,,,11/24/2016
5,What date is the Monday after her birthday?,,,,,,11/21/2016
5,When is Christmas?,,,,,,12/25/2016
5,What date is 2 days after Christmas?,,,,,,12/27/2016
5,When is 2 days before Christmas?,,,,,,12/23/2016
5,When is the Monday before Christmas?,,,,,,12/19/2016
5,What date is the Monday after Christmas?,,,,,,12/26/2016
5,When is 2 days before 2 days before Christmas?,,,,,,12/21/2016
5,What date is 2 days before the Monday before Christmas?,,,,,,12/17/2016
5,When is Anthony's ceremony?,,,,,,On 11/23/2016
5,Karl will walk home Monday,,,,,,
5,When will Karl walk home?,,,,,,On Monday
5,When did Google buy DeepMind?,,,,,,in 2014
5,How do you know?,,,,,,money.cnn.com told me earlier today
5,Can red unicorns fly?,,,,,,yes
5,Who told you that?,,,,,,Jane told me earlier today
4,this is from Jake.,,,,,,
5,Amazon released Alexa last year.,,,,,,
5,What did Amazon release last year?,,,,,,Alexa
5,How do you know?,,,,,,Jake told me just now
5,What did a U.S. Navy plane see?,,,,,,Help spelled out in palm fronds on a beach on a deserted island in the Pacific
4,What is AMVER?,,,,,,A Coast Guard voluntary search and rescue program
4,Which wine is Bill's favorite?,,,,,,Etna Rosso
4,Which wine doesn't Bill like?,,,,,,White wine
5,Why did James sell his plane?,,,,,,Because it is too slow
5,Who has it now?,,,,,,James' neighbor
5,Who used to own it before?,,,,,,James
4,What did James buy?,,,,,,a 20 ft plane
5,Is the 250 horsepower engine part of the plane?,,,,,,yes
5,Who will Viola play with?,,,,,,Stan
5,When will she play with her horse?,,,,,,At 3 PM
5,Where will she play with her horse?,,,,,,At the park
5,What did Suzie suggest that Phil do?,,,,,,That Phil run at 7 AM
5,When did Suzie suggest that Phil run?,,,,,,At 7 AM
5,Tell me who climbed the mountain,,,,,,Rufus
2,Barry bought Herbie.,,,,,,
4,Who has Herbie?,,,,,,Barry
2,Chad bought Herbie from Barry.,,,,,,
4,Who has Herbie?,,,,,,Chad
4,What did Chad do?,,,,,,bought Herbie from Barry
2,Chad sold Herbie.,,,,,,
4,Who has Herbie?,,,,,,I don't know
2,Andrea has the quarterly reports,,,,,,
4,Who has the reports?,,,,,,Andrea
2,Andrea gave the reports to Jim.,,,,,,
4,Who has the reports?,,,,,,Jim
4,Who gave them to him?,,,,,,Andrea
2,Jim gave the reports to Sandra,,,,,,
4,Who gave her them?,,,,,,Jim
4,Who had the reports before him?,,,,,,Andrea
4,Who had the reports after him?,,,,,,Sandra
2,Alex wants a dog and a cat.,,,,,,
4,What does Alex want?,,,,,,A dog and a cat
2,"Actually, Alex only wants a cat",,,,,,
4,What does Alex want?,,,,,,A cat
4,Does Alex want a dog?,,,,,,"No, a cat"
4,"Is Charles, Ray's favorite turtle?",,,,,,"no, Ray's new turtle"
2,Ray's favorite turtle is Herb.,,,,,,
4,"is Ray's favorite turtle, Charles?",,,,,,"no, Herb"
5,Does Rob have a sister?,,,,,,yes
5,What is Rob's sister's cat's name?,,,,,,Toby
5,Where is Rob's sister's cat?,,,,,,At the veterinarian
5,Why is Rob's sister's cat at the vet?,,,,,,because Toby needs some shots
5,Does Toby need treats?,,,,,,"no, some shots"
5,Who is Gina's cat?,,,,,,Toby
5,Is Gina's cat friendly?,,,,,,yes
5,Is Toby cold blooded?,,,,,,"No, warm blooded"
2,"Actually, Rob's sister's cat is Moby.",,,,,,
4,Who is Gina's cat?,,,,,,Moby
4,Is Robert's sister's cat Toby?,,,,,,"No, Moby"
4,Where is Moby?,,,,,,At the veterinarian
4,Where is Toby?,,,,,,I don't know
5,Does a large pot have tea?,,,,,,yes
5,Does a small pot have tea?,,,,,,no
2,The cold pot has milk.,,,,,,
4,Does the small pot have milk?,,,,,,yes
5,Who is a teacher of Stan?,,,,,,Murray
5,Whose teacher is Murray?,,,,,,Stan's
5,who is running for office?,,,,,,Ralph
5,who is Scott's family?,,,,,,"Ralph, Ethan, and Nan"
5,Is Nan male?,,,,,,"No, female"
5,How many sisters does Trevor have?,,,,,,2
5,Who are Trevor's sisters?,,,,,,Alisha and Becky
5,Who is Kenneth's daughter?,,,,,,Kenisha
5,Which robot is Ronald's?,,,,,,Ozmo
5,Is Jane's book big?,,,,,,yes
5,Is Mike's book small?,,,,,,yes
5,Is Jane's book small?,,,,,,"No, big"
5,Is Mike's book big?,,,,,,"No, small"
5,What color is Jane's book?,,,,,,orange
5,What color is Mike's book?,,,,,,brown
5,Is Krista nice?,,,,,,"yes, very nice"
5,Who made the case?,,,,,,Harvey
5,Does rain fall directly from the sky?,,,,,,yes
5,Does rain fall directly from the ground?,,,,,,"No, the sky"
5,Do Lily and Charlie have a vase?,,,,,,yes
5,Does Lily have a vase?,,,,,,yes
5,Does Charlie have a vase?,,,,,,yes
5,What kind of car will Uber pay for?,,,,,,Mid-size rental cars
5,What type of car will Uber pay for?,,,,,,Mid-size rental cars
5,What will not be taken lightly?,,,,,,Any claim against Yahoo
5,Can the children touch Jon's reptiles?,,,,,,yes
5,Which animals can the children touch?,,,,,,Small mammals and Jon's reptiles
5,What kind of animals can the children touch?,,,,,,Small mammals and Jon's reptiles
5,What does Amazon give refunds for?,,,,,,Very specific defects
5,Is twenty-second an ordinal?,,,,,,yes
5,Is smrt@aigo.ai an email address?,,,,,,yes
5,Is 123-4567 a phone number?,,,,,,yes
5,Is ROBO a ticker?,,,,,,yes
5,Is 3 and a half days a time span?,,,,,,yes
5,Is 1100 cc a volume?,,,,,,yes
5,Whose dad bought ice cream and gelato at the creamery?,,,,,,Jill's
5,Whose daughter is not home?,,,,,,Dane's
5,Is Jill home?,,,,,,"No, Jill is not home"
5,Why did Jim sell the bike?,,,,,,because Jim was sick
5,Why will the police have to investigate?,,,,,,in order for the police to catch the criminal
5,Why didn't Jim attend?,,,,,,due to Jim's illness
5,Why has Johnny's singing improved?,,,,,,Thanks to Johnny's practicing and Johnny's voice coach
5,Why does Jane want to have some room?,,,,,,because Jane is going to try a stunt
5,Does Lara have any children?,,,,,,yes
5,How many kids does she have?,,,,,,2
5,Does Ella have any emails?,,,,,,yes
5,Does Ella have 2 emails?,,,,,,"No, 3"
5,How many letters does Ella have?,,,,,,1
5,Does George have any apples?,,,,,,no
5,How much sand does George have?,,,,,,pile of sand
5,How much rope is Alex's?,,,,,,60 feet
5,How much chalk can Henry buy?,,,,,,"""a lot of chalk"""
5,How hot is Henry's car?,,,,,,very
5,How did Delia cook the pasta?,,,,,,"""with the boiler"""
5,How did Delia drive the truck?,,,,,,dangerously
5,Did Delia drive the car dangerously,,,,,,"No, the truck"
5,How did Kim dance?,,,,,,Beautifully and gracefully
5,Did Kim dance gracefully and poorly?,,,,,,Beautifully and gracefully
5,Whose dogs are nice?,,,,,,"George, Rodney, Robin, Ella, and Owen's"
5,Did Delia buy bikes and a missile?,,,,,,"No. A house, bikes, boats, planes, and a car"
5,Did Allison buy a lot of ships and some sweets?,,,,,,"No. Three cars, some ships, and a lot of sweets"
5,Did Allison buy ships and mouses?,,,,,,"No. Three cars, some ships, and a lot of sweets"
5,Did Allison buy 2 cars?,,,,,,"No, 3"
5,Who likes ships and mouses?,,,,,,Paige and Henry
5,What do Paige and Henry like?,,,,,,ships and mice
5,What were bought by Tom and Lara?,,,,,,apples and oranges
5,What are extremely sweet completely edible flowers?,,,,,,lily
5,Which owls are dangerous?,,,,,,"owls from small, dense forests"
5,Are owls from small dense forest dangerous?,,,,,,yes
5,Are owls from big dense forest dangerous?,,,,,,I don't know
5,Are owls from dense forest dangerous?,,,,,,yes
5,Did Gabe drink hot milk?,,,,,,No. Hot coffee and hot cocoa
5,Did Gabe drink hot coffee?,,,,,,yes
5,Did Gabe drink hot cocoa?,,,,,,yes
5,What did Gabe drink?,,,,,,Hot coffee and hot cocoa
5,Who ran screaming?,,,,,,Ramon
5,Who ran crying?,,,,,,I don't know
5,What did Ramon do?,,,,,,Ran screaming
5,When did Owain remind Cornelia?,,,,,,At noon
5,What did Owain remind Cornelia?,,,,,,To run at 5 PM
5,What book did Kim read?,,,,,,"a book about the acidic, cold, hot, and dry conditions of these environments"
5,Whose dogs terrorize the elderly?,,,,,,Gio's
5,Where are Gio's dogs from?,,,,,,From Alesso and Chiara's mafia
5,Who around the house does Lara like?,,,,,,Henry
5,Where on the ship did Henry hide the gold?,,,,,,in the red cabinet on the ship
5,Where on the ship did Henry hide the diamond?,,,,,,in the blue cabinet on the ship
5,Where on the car did Henry hide the gold?,,,,,,I don't know
5,Is the rolling bus blue?,,,,,,"No, green"
5,What is an example of tree fruit?,,,,,,persimmon
5,What are the three sources of European Union law?,,,,,,"Primary law, secondary law, and supplementary law"
5,Is Arnold Smith a drummer?,,,,,,"No, the mechanic from the body shop"
5,Is Arnold Grohl from the body shop?,,,,,,"No, the grunge band"
5,What does Sally enjoy?,,,,,,Swimming and running marathons
5,What does Matthew want to do?,,,,,,To send a postcard and a package
5,Who did the woman who was on the stage see?,,,,,,Sally
5,Who saw Sally?,,,,,,The woman on the stage
5,Who did the dancer who Andrew saw see?,,,,,,Steve
5,Who saw Steve?,,,,,,The dancer
5,Who is the physician?,,,,,,Merlin
5,Is Merlin a mother?,,,,,,"No, father"
5,Is Kramer a pilot?,,,,,,"No, journalist"
5,Is Janet a pilot?,,,,,,"No, journalist"
5,Who are the peanuts?,,,,,,Barry and Larry
5,Who was assaulted?,,,,,,Barry and Larry
5,Who is a captain?,,,,,,Ronald
5,Who is a janitor?,,,,,,John
5,Who dated?,,,,,,John and Mary
5,Who are the singers?,,,,,,Phoebe and Rita
5,Who is with Ernie?,,,,,,Carlton
5,What can Alex choose between?,,,,,,between the cat and the dog
5,Where did the lady shop?,,,,,,at the store
5,What arrived at the vet?,,,,,,The old woman
5,Where did Phil eat?,,,,,,the park
5,Who likes volleyball?,,,,,,Alisha
5,What did the memo say?,,,,,,Valentine's Day will be added
5,what said Valentine's Day will be added.,,,,,,The memo about vacation
5,What will the train do?,,,,,,Will leave without Ann
5,Is the Rolleiflex Jack's main camera?,,,,,,"No, Doreen's main camera"
5,What is the Rolleiflex?,,,,,,Doreen's main camera
5,Remind me what Anita's favorite food is.,,,,,,Soup dumpling
3,Emily is the pilot Kristopher is talking about.,,,,,,
5,Is Emily the winner?,,,,,,"No, the pilot"
5,"Is the pilot Kristopher is talking about, Jack?",,,,,,"No, Emily"
5,Is the winner Emily?,,,,,,"No, Jack"
5,Is the green truck the truck in the gararge?,,,,,,"No, the green truck on the street"
5,Is the truck on the street the blue truck?,,,,,,"no, the green truck"
5,Is the blue truck the truck on the street?,,,,,,"No, the blue truck inside the garage"
5,Is the truck in the garage the green truck?,,,,,,"No, the blue truck inside the garage"
5,Is the blue truck on the street?,,,,,,"no, inside the garage"
5,Is the green truck in the garage?,,,,,,"no, on the street"
5,Whose car is fast?,,,,,,"Carol's, Leland's, and Devin's"
5,Which car is extremely fast?,,,,,,Devin's 200 mph car
5,Which car is slightly fast?,,,,,,Ken's 175 mph car
5,Whose car is average speed?,,,,,,Owne's and Ken's
5,Whose car is slow?,,,,,,Kristina's and Carla's
5,Which car is the fastest?,,,,,,Devin's 200 mph car
5,Which car is the slowest?,,,,,,Kristina's 130 mph car
5,Who is accepting new clients?,,,,,,Paul
5,Who are Alice's doctors?,,,,,,Paul and Kathy
5,Who is Alice's primary doctor?,,,,,,Paul
5,Can you remind me what the name of Sofia's daughter is?,,,,,,Courtney
5,What is Sofia's daughter's favorite snack? ,,,,,,Mango
5,Why did Sofia throw the mangos away?,,,,,,Because the mango was rotten
5,What snack did Sofia get Courtney?,,,,,,Some chips
5,What does Westley understand,,,,,,That success requires hard work and passionate determination
3,What did Westley receive from his parents,,,,,,Hard work and passionate determination
5,What do the boys attempt?,,,,,,The challenging race
5,What do the boys try?,,,,,,The challenging race
5,Where has Elijah traveled to?,,,,,,To Russia and Brazil
5,When did Elijah visit Brazil?,,,,,,In 2017
3,What school did Jenny attend? ,,,,,,Reed College
3,Did Jenny attend UCLA?,,,,,,"No, Reed College"
5,Is Alexa more rigid than Aigo?,,,,,,yes
5,Is Aigo more rigid than Alexa?,,,,,,"No, less rigid"
5,Is Aigo less rigid than Alexa?,,,,,,Yes
5,Is Alexa less rigid than Aigo?,,,,,,"No, more rigid"
3,The news anchor wears blue suits.,,,,,,
3,He is David Potter.,,,,,,
3,What is the news anchor's name?,,,,,,David Potter
3,Does he wear green suits?,,,,,,"No, blue suits"
5,What is Aiden having on Sunday for dinner?,,,,,,Fish with potatoes
5,What is Aiden having with Marcy for dinner?,,,,,,Chicken
5,What did John eat?,,,,,,Pasta with meatballs
5,What did John eat with?,,,,,,Fork and spoon
5,Who did John eat with?,,,,,,Mary
5,What are the parts of an email?,,,,,,"Email's part, a sender, a recipient, a subject, and a message"
5,What are the parts of the email I received,,,,,,"Email's part, a sender, a recipient, a subject, and a message"
5,Is the farm for vegetables big?,,,,,,"No, small"
5,Is Isabella's farm small?,,,,,,"No, big"
5,Where is that farm?,,,,,,I don't know
5,Is the farm for vegetables important?,,,,,,yes
5,Is the big farm important?,,,,,,yes
5,What in Texas is important and common,,,,,,Farms
5,Are farms common in Alaska?,,,,,,"No, in Texas"
3,What was fun?,,,,,,The first movie
3,Which movie was fun?,,,,,,The first movie
3,Which paper got published?,,,,,,the first paper
3,What wrote 5 papers?,,,,,,the association
3,What did Billson order?,,,,,,A large drink
3,Did Billson order a small drink?,,,,,,"no, a large drink"
3,Who ordered a large drink?,,,,,,Billson
3,Who did Vera fire?,,,,,,A few lawyers
3,What did Bibi drop?,,,,,,A few cases
3,What did Carl make?,,,,,,Two arguments
3,Who made arguments?,,,,,,Carl Weathers and Larkin
3,Who made two arguments?,,,,,,Carl Weathers
3,Who is the whale owned by?,,,,,,I don't know
3,What does Santa Clarita have?,,,,,,zoo
3,Who fed Esma?,,,,,,Esma's mother
3,Who did her mother feed?,,,,,,Esma
3,Who did Jenna's father chat to?,,,,,,Jenna
3,Who talked to Jenna?,,,,,,Jenna's father
3,Who talked to Jenna's father?,,,,,,I don't know
3,Who did Sandra's mother talk to?,,,,,,
3,Who talked to Sandra's mother?,,,,,,Sandra's mother
3,Who talked to Sandra?,,,,,,I don't know
3,Who has a dog?,,,,,,"Gio, George, Rodney, Robin, Ella, and Owen, Robert, and Sam"
3,Who walked Sam's dog,,,,,,Sam
3,Why did Samuel clean the medal?,,,,,,So that it would shine
3,What shines?,,,,,,The medal
3,What did Samuel clean?,,,,,,The medal
3,Who did Esma shoot?,,,,,,Igor
3,Who shot Igor?,,,,,,Esma
3,Who felt sick?,,,,,,Lydia
3,Who sent her to the hospital?,,,,,,Lydia
3,Who was sent to the hospital?,,,,,,Lydia
3,What is bright?,,,,,,The bright and pretty jewels
3,Are the heirs pretty?,,,,,,I don't know
3,Are the jewels bright?,,,,,,Yes
3,What is late?,,,,,,the reply
3,What is with Jane?,,,,,,The celebration
3,Who has a clock?,,,,,,Molly
3,What drove Molly crazy?,,,,,,Molly's clock
3,Who got a compliment?,,,,,,Marty
3,What made Marty feel good?,,,,,,A compliment
3,Where did Mimi meet Charles?,,,,,,The park
3,Where did Charles eat?,,,,,,At the park
3,Who did Mimi meet?,,,,,,Charles
5,What has many pages?,,,,,,Student's books
3,Who has books?,,,,,,Mike and Jane
5,What do the books have?,,,,,,Student's book's pages
3,What likes pickles?,,,,,,Kristopher's brown cat
3,Does Kristopher have a cat?,,,,,,Yes
3,Which cat likes pickles?,,,,,,Kristopher's brown cat
3,What was good with chocolate?,,,,,,A cake with chocolate
3,Was it good?,,,,,,yes
3,What kind of cake did Glen eat?,,,,,,A good cake with chocolate
3,What kind of sandwich did Glen eat?,,,,,,A bad sandwich with cheese
3,What was bad with cheese?,,,,,,A sandwich with cheese
3,Was it bad?,,,,,,yes
3,Who bought flowers?,,,,,,The girls
3,What did the girls buy?,,,,,,The flowers
3,What cars will Jo Jo pay for?,,,,,,Mid-size rental cars
3,What air fare will Jo Jo pay for?,,,,,,Coach airfare
3,Will Jo Jo pay for first class air fare?,,,,,,"No, coach airfare"
3,Will Jo Jo pay for business class air fare?,,,,,,"No, coach airfare"
3,Will Jo Jo pay for compact rental cars?,,,,,,"No, mid-size rental cars"
3,Will Jo Jo pay for large rental cars?,,,,,,"No, mid-size rental cars"
3,What does Jo Jo require?,,,,,,"That outside counsel utilize the task, activity, and expense codes"
3,What is outside counsel required to use?,,,,,,"The task, activity, and expense codes"
3,What does outside counsel need to use?,,,,,,"The task, activity, and expense codes"
3,Does outside counsel need to use task codes?,,,,,,yes
3,Will Jo Jo pay for two attorneys?,,,,,,"No, Jo Jo won't pay for more than one attorney to attend a deposition"
3,Will Jo Jo pay for more than one attorney?,,,,,,Not more than one attorney to attend a deposition
3,Who must approve timekeepers?,,,,,,The lead inside counsel
3,What will Jo Jo pay for?,,,,,,For coach airfare and mid-size rental cars unless authorized in advance by the lead inside counsel expressly
3,What is hereby revoked?,,,,,,All prior blanket waivers
3,What will Jo Jo not provide?,,,,,,Blanket waivers
3,What will each party bear?,,,,,,Own fees and expenses
3,Who has fees?,,,,,,Each party
3,What will each party share?,,,,,,The fees of the arbitrator and expenses of the arbitrator
3,Why is the door locked?,,,,,,Because Mort locked the door
3,Who locked the door?,,,,,,Mort
3,Is the door locked?,,,,,,yes
3,Are all pets dirty?,,,,,,"No, 1"
3,Is Tigger dirty?,,,,,,Yes
3,What does Tigger need?,,,,,,To get washed because Tigger is dirty
3,Who has a car?,,,,,,"Kristina, Devin, Carla, Ken, Leland, Carol, Allison, Delia, Henry, and Milly"
3,Does she have a car?,,,,,,yes
3,What does Milly have?,,,,,,Green car
3,Does Deanna have it?,,,,,,I don't know
3,What does Deanna have?,,,,,,Purple lamp
3,What color is it?,,,,,,purple
3,Who has a lamp?,,,,,,Deanna
3,Does she have a lamp?,,,,,,yes
3,Does she have a car?,,,,,,I don't know
3,What is Yahoo's ticker?,,,,,,YHOO
3,Who decided to push back the deadline?,,,,,,Yahoo and Microsoft
3,What did Yahoo and Microsoft decide?,,,,,,To push the deadline from 9/21/2016 to today to renegotiate Microsoft's 10-year search deal
3,Did the tech giants join forces in 2011?,,,,,,no in 2010
3,When did the tech giants join forces?,,,,,,In 2010
5,who joined forces?,,,,,,The tech giants
5,When did they join forces?,,,,,,In 2010
3,Who is Yahoo's CEO?,,,,,,Marissa Mayer
3,Who has 47 plants in 13 countries?,,,,,,Verallia
3,"Who employs nearly 10,000 people?",,,,,,Verallia
5,What did an official say?,,,,,,"An ancient Egyptian amulet that girl discovered dates at more than r_quant 3,200 years to the days of the the Pharaohs back"
3,Whose family took part in the Temple Mount Sifting Project?,,,,,,Neshama Spielman's
3,Who took part in the Temple Mount Sifting Project?,,,,,,Neshama Spielman and her family
3,What is an initiative?,,,,,,An initiative to sort through earth discarded from the area of the biblical temples in Jerusalem
5,Where did Neshama find a pendant-shaped amulet?,,,,,,The area of the biblical temples in Jerusalem
5,What did Neshama find?,,,,,,A pendant-shaped amulet
5,What does the amulet bear?,,,,,,Name
3,Is the Temple Mount Sifting Project an initiative?,,,,,,Yes
3,What was started by scientists?,,,,,,The deepest hole
3,Who found some pretty cool things?,,,,,,The Russian scientists
3,What did the scientists find?,,,,,,2-billion-year-old fossils
3,Who found 2-billion-year-old fossils?,,,,,,The Russian scientists
3,What was deeper than scientists thought?,,,,,,Free water
3,Who is Jane's band's director?,,,,,,Omar
3,Who goes shopping?,,,,,,Omar
3,Who is going shopping with Sam?,,,,,,Omar
3,Who is going to the competition?,,,,,,No bands
3,HarperCollins:: HarperCollins is a company.,,,,,,
3,We are glad Jean has picked up one of our plays.,,,,,,
3,Our plays have strong characters and good stories.,,,,,,
3,DefaultUser:: What plays did Jean pick up?,,,,,,HarperCollins' plays
3,DefaultUser:: Whose plays have strong characters?,,,,,,HarperCollins'
3,What do the plays have?,,,,,,Strong characters and good stories
3,HarperCollins:: Hi Jean.,,,,,,
3,We hope you liked our plays.,,,,,,
3,DefaultUser:: What does HarperCollins hope?,,,,,,Jean liked HarperCollins' plays
3,Who emailed Otto Vantassel about his project?,,,,,,Anastacia Shuttleworth
3,What did Anastacia Shuttleworth email?,,,,,,An email about Otto Vantassel's project
3,What did Grayce Molina email Ben Fernandez?,,,,,,I don't know
3,Who did Grayce Molina email packages?,,,,,,I don't know
3,Who does Ellis Hamel send texts to?,,,,,,Joan Blanco
3,What does Ellis Hamel text?,,,,,,texts
3,What does Maya Molina text?,,,,,,I don't know
3,What does Maya Molina email?,,,,,,I don't know
3,Does Loise Monge bike decently?,,,,,,Yes
3,What does Loise Monge ride decently?,,,,,,Bikes
3,Who does Arnold Arno hug?,,,,,,Matilda Aigner
3,Who does Arnold Arno give a hug to?,,,,,,Matilda Aigner
3,When does Amy Hamel nap?,,,,,,From 12:01 PM to 5 PM
3,Who showers in the evenings?,,,,,,Jackie Peden
3,Does Jackie Peden take baths?,,,,,,"No, showers"
3,Did Kyle Hohl's goldfish die?,,,,,,yes
3,Did Lydia Tye die?,,,,,,I don't know
3,Where did Lydia Tye kick the bucket?,,,,,,Down the street
3,Who departed the basketball game at 3 pm?,,,,,,Jessie Dreiling
3,Who forgot the game at home?,,,,,,Julie Lybarger
3,Who abandoned Melly Burleson?,,,,,,Stevie Burleson
3,Who entrusted Lola Vizcarra an entire fortune?,,,,,,Darrell Tupper
3,What did Acie Newbury inquire about?,,,,,,if dinner was ready
3,What did Abner Abbas inquire about?,,,,,,I don't know
3,Did Abner Abbas request a drink?,,,,,,Yes
3,What did Abner Abbas request?,,,,,,a drink
3,Who did Santo Sober invite for dinner?,,,,,,Elaina Booe
3,What did Brent Huson get Brenda Bale?,,,,,,some vases
3,Is Bradley Rollings purchasing time?,,,,,,I don't know
3,Who quit smoking?,,,,,,Sebastian Helfer
3,Who paused to smoke?,,,,,,Sean Zentz
3,Who made the sketch of a bench by the fireplace?,,,,,,Dominick Huson
3,Where did Bobby Dieguez move the bench?,,,,,,towards the fireplace
3,Who pulled Mrs. Twellman into the disagreement?,,,,,,Shon Mundy
3,Who is fulfilling the dream?,,,,,,Levi Gagnon
3,Who is residing in the wild?,,,,,,Liam Gorham
3,Who resides down the street?,,,,,,Lauren Wendell
3,What does Leanna Salo downplay?,,,,,,Leanna Salo's achievements
3,Did Carl's employees name him homie?,,,,,,Yes
3,Where did Carl's employees call him?,,,,,,Home
3,What did Terry Sieg clean?,,,,,,The table
3,What did Terry Sieg remove?,,,,,,Crumbs
3,Who is Volvoing?,,,,,,Chuck Saban
3,Who is IBMing?,,,,,,Jan Cesario
3,Who skyped in during the Q&A session?,,,,,,Students
3,What does Gerry Trombley enjoy doing?,,,,,,Uncling
3,Who whapped two winters ago?,,,,,,Tonie Harrod
3,Who is fobbing joyfully?,,,,,,Ruth Lavin
3,Who was vivified?,,,,,,Tanja Charlton
3,What is Sheilah Rector trying to do?,,,,,,To unfreeze Sheilah Rector's assets
3,Who arrests those who break the law?,,,,,,Those s_noun
3,What was misplaced?,,,,,,Stacks of documents
3,Which team won after a poor start?,,,,,,The varsity volleyball team
3,Who drives a Chevrolet?,,,,,,John Schneider
3,Who is Murray's client?,,,,,,Stan Weber
3,What did Harriette Phung wonder about?,,,,,,Whether Svetlana Golla would admit guilt
3,What did Harvey Paetzold tell Dee Darrell?,,,,,,To eat an apple
3,Who said that all fruits are good?,,,,,,Carter Hageman
3,What did Martin say?,,,,,,Beagles are great
3,What is a car to buy in 2018?,,,,,,Toyota
3,What did Dr. Russo report?,,,,,, the extra data
3,What do American students need to study?,,,,,,To study more math in order to compete in global marketplace today
3,What do American students need to study math?,,,,,,I don't know
3,What did Brendon Potts promise Krystin Quail?,,,,,,To leave
3,What did Karl Betterton promise?,,,,,,To leave Ewa Odum
3,What did Mr. Middleton's grandchildren receive?,,,,,,Presents
3,Did Valencia Mcardle buy Jeffrey Kittle's bike?,,,,,,yes
3,Is the office door closed?,,,,,,yes
3,Are the kitchen lights turned off?,,,,,,Yes
3,Are the hallway lights turned off?,,,,,,I don't know
3,What flies like an arrow?,,,,,,time
3,What likes bananas?,,,,,,fruit flies
3,Does time like an arrow?,,,,,,I don't know
3,Does fruit fly bananas?,,,,,,I don't know
3,What do the old man?,,,,,,The boat
3,What do the old do?,,,,,,Man the boat
3,Who is Dorian Gray?,,,,,,Dorian Gray is the subject of a full-length portrait in oil by Basil Hallward.
3,Where is Southern California Children's Museum?,,,,,,In Pasadena
3,What cake is not good?,,,,,,The chocolate cake
